5.537768884442221262e-01,4.402201100550275359e-01,9.509754877438719722e-01,1.000000000000000000e+00,5.447723861930965361e-01,8.554277138569284233e-02
4.787393696848424307e-01,3.526763381690845578e-01,9.289644822411206038e-01,3.486743371685843140e-01,7.608804402201100325e-01,2.306153076538269009e-01
5.452726363181590319e-01,1.000000000000000000e+00,8.054027013506753763e-02,9.299649824912455953e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.252626313156578686e-01,4.397198599299649846e-01,7.943971985992996920e-01,1.000000000000000000e+00,6.013006503251625556e-01,3.561780890445222503e-01
7.403701850925462624e-01,0.000000000000000000e+00,9.844922461230615207e-01,3.371685842921460785e-01,6.018009004502251624e-01,0.000000000000000000e+00
5.962981490745372648e-01,9.659829914957478447e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.122061030515257740e-01,2.211105552776388150e-01
4.707353676838419432e-01,1.000000000000000000e+00,5.707853926963482039e-01,5.457728864432216387e-01,2.886443221610805465e-01,2.886443221610805465e-01
3.836918459229614609e-01,3.526763381690845578e-01,9.279639819909955012e-01,3.486743371685843140e-01,8.669334667333666866e-01,3.341670835417708818e-01
4.197098549274637103e-01,3.661830915457728874e-01,8.934467233616808501e-01,5.522761380690345279e-01,3.141570785392696075e-01,2.776388194097048623e-01
4.827413706853426745e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.819909954977488198e-01,7.458729364682341600e-01,3.176588294147073555e-01
5.372686343171585444e-01,9.799899949974987257e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.882941470735367773e-01,1.725862931465732830e-01
5.937968984492245639e-01,7.298649324662330740e-01,1.000000000000000000e+00,5.987993996998499657e-01,1.000000000000000000e+00,5.357678839419709460e-01
7.153576788394196972e-01,0.000000000000000000e+00,9.854927463731866233e-01,2.316158079039519757e-01,9.969984992496248033e-01,0.000000000000000000e+00
4.927463731865933116e-01,3.366683341670835272e-01,8.794397198599299692e-01,3.996998499249624914e-01,8.799399699849924650e-01,3.301650825412706380e-01
3.536768384192096049e-01,1.000000000000000000e+00,8.214107053526763513e-01,8.249124562281140438e-01,2.941470735367683886e-01,2.921460730365182390e-01
5.032516258129065001e-01,5.497748874437218269e-01,1.000000000000000000e+00,9.764882441220610332e-01,4.072036018009004277e-01,2.026013006503251668e-01
7.158579289644821930e-01,7.358679339669834674e-01,4.672336168084041952e-01,9.909954977488744099e-01,1.485742871435717927e-01,1.440720360180089976e-01
4.267133566783391507e-01,8.774387193596798751e-01,1.000000000000000000e+00,9.904952476238119141e-01,7.468734367183591516e-01,1.820910455227613689e-01
7.323661830915457749e-01,3.376688344172086298e-01,6.813406703351675420e-01,1.860930465232616404e-01,6.848424212106053455e-01,1.250625312656328258e-01
5.117558779389694834e-01,8.899449724862431577e-01,3.871935967983992088e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.833416708354177471e-01,7.138569284642320989e-01,0.000000000000000000e+00,9.489744872436217671e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.282641320660330653e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.264132066033016422e-01,4.442221110555277797e-01
4.822411205602801232e-01,1.000000000000000000e+00,8.099049524762381713e-01,1.000000000000000000e+00,4.492246123061530705e-01,2.741370685342671143e-01
4.762381190595297853e-01,1.000000000000000000e+00,5.717858929464731954e-01,8.249124562281140438e-01,4.867433716858429182e-01,1.560780390195097567e-01
4.412206103051525830e-01,5.402701350675337411e-01,1.000000000000000000e+00,9.484742371185592713e-01,9.064532266133066285e-01,3.676838419209604858e-01
7.243621810905452874e-01,5.257628814407203643e-01,6.653326663331665669e-02,8.544272136068034040e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.502751375687844337e-01,6.388194097048524034e-01,1.000000000000000000e+00,8.999499749874937393e-01,4.312156078039019458e-01,1.670835417708854409e-01
3.531765882941470536e-01,9.964982491245623075e-01,8.999499749874937393e-01,9.204602301150575094e-01,8.739369684842420716e-01,3.376688344172086298e-01
4.857428714357178712e-01,7.408704352176087582e-01,9.804902451225613325e-01,7.718859429714857168e-01,8.229114557278639497e-01,4.122061030515257740e-01
6.708354177088544645e-01,1.000000000000000000e+00,9.989994997498748974e-01,9.994997498749375042e-01,5.872936468234116747e-01,2.601300650325162334e-01
8.584292146073037033e-01,6.048024012006002481e-01,1.000000000000000000e+00,7.063531765882941071e-01,4.237118559279640095e-01,3.601800900450224940e-02
5.137568784392195775e-01,7.213606803401700907e-01,1.000000000000000000e+00,9.374687343671835871e-01,5.597798899449725196e-01,2.561280640320159896e-01
3.396698349174587239e-01,4.397198599299649846e-01,1.000000000000000000e+00,1.740870435217608814e-01,9.939969984992496066e-01,1.675837918959479644e-01
7.208604302151075949e-01,6.303151575787894201e-01,1.000000000000000000e+00,9.899949974987494183e-01,9.154577288644322186e-01,5.327663831915957493e-01
7.078539269634817055e-01,9.104552276138069278e-01,9.974987493746872991e-01,1.000000000000000000e+00,4.527263631815908185e-01,1.885942971485742858e-01
4.307153576788393945e-01,8.249124562281140438e-01,1.000000000000000000e+00,9.989994997498748974e-01,9.804902451225613325e-01,4.222111055527764112e-01
6.568284142071035836e-01,6.328164082041020100e-01,3.191595797898949538e-01,9.864932466233116148e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.601800900450224940e-01,7.123561780890445005e-01,7.683841920960480243e-01,9.989994997498748974e-01,1.325662831415707898e-01,1.320660330165082663e-01
5.832916458229114864e-01,9.994997498749375042e-01,8.369184592296148306e-01,1.000000000000000000e+00,3.351675837918959705e-02,0.000000000000000000e+00
8.014007003501750770e-01,6.663331665832916695e-01,5.507753876938469295e-01,8.764382191095547725e-01,3.751875937968984775e-02,1.000500250125062503e-02
5.327663831915957493e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.129564782391195177e-01,5.462731365682841345e-01,2.746373186593296656e-01
3.671835917958979345e-01,5.592796398199099128e-01,1.000000000000000000e+00,9.099549774887443210e-01,7.343671835917958690e-01,1.480740370185092414e-01
3.936968484242120980e-01,5.067533766883441926e-01,1.000000000000000000e+00,9.564782391195597588e-01,6.943471735867934314e-01,3.706853426713356825e-01
4.647323661830915498e-01,9.419709854927463821e-01,6.913456728364182347e-01,1.000000000000000000e+00,1.125562781390695294e-01,7.853926963481740187e-02
5.542771385692846220e-01,9.574787393696848614e-01,9.149574787393697228e-01,1.000000000000000000e+00,2.501250625312656257e-03,1.000500250125062459e-03
7.613806903451726393e-01,5.257628814407203643e-01,1.000000000000000000e+00,6.598299149574787803e-01,6.128064032016008467e-01,3.446723361680840148e-01
7.153576788394196972e-01,5.687843921960979987e-01,9.249624812406203045e-01,6.278139069534767192e-01,4.677338669334667465e-01,2.491245622811405769e-01
7.883941970985492986e-01,7.503751875937969551e-02,9.319659829914958005e-01,3.156578289144572058e-01,2.961480740370184828e-01,2.701350675337668705e-02
4.122061030515257740e-01,5.132566283141570818e-01,3.091545772886443166e-01,9.859929964982491191e-01,1.310655327663831915e-01,9.904952476238118586e-02
4.612306153076538018e-01,9.889944972486243158e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.454727363681840746e-01,4.422211105552776300e-01
4.557278639319659597e-01,5.977988994497248632e-01,7.593796898449224342e-01,6.838419209604802429e-01,2.406203101550775381e-01,4.502251125562781175e-03
5.412706353176588436e-01,8.964482241120560468e-01,8.049024512256127695e-01,6.528264132066032843e-01,2.386193096548274162e-01,1.380690345172586320e-01
5.212606303151575693e-01,5.807903951975987855e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.044522261130565344e-01,4.337168584292145912e-01
5.117558779389694834e-01,4.402201100550275359e-01,9.034517258629314318e-01,9.739869934967483323e-01,4.287143571785893004e-01,6.403201600800399740e-02
6.173086543271635307e-01,9.809904952476238282e-01,9.969984992496248033e-01,1.000000000000000000e+00,1.465732866433216708e-01,1.465732866433216708e-01
4.747373686843421869e-01,5.277638819409704585e-01,1.000000000000000000e+00,7.733866933466733151e-01,6.293146573286643175e-01,2.486243121560780256e-01
6.223111555777889325e-01,1.000000000000000000e+00,8.904452226113056534e-01,1.000000000000000000e+00,8.339169584792396339e-01,4.787393696848424307e-01
5.742871435717858963e-01,9.459729864932465704e-01,9.994997498749375042e-01,1.000000000000000000e+00,8.079039519759879662e-01,3.986993496748374444e-01
4.897448724362181149e-01,4.287143571785893004e-01,1.000000000000000000e+00,8.084042021010505730e-01,4.102051025512756244e-01,1.170585292646323106e-01
7.243621810905452874e-01,9.074537268634317311e-01,5.502751375687844337e-01,9.614807403701850497e-01,3.341670835417708818e-01,1.835917958979489673e-01
7.253626813406703899e-01,3.526763381690845578e-01,5.712856428214106996e-01,3.961980990495247434e-01,5.402701350675337411e-01,3.446723361680840148e-01
6.798399199599799436e-01,9.734867433716858365e-01,1.000000000000000000e+00,1.000500250125062459e-03,9.224612306153076036e-01,1.000500250125062459e-03
4.352176088044021895e-01,1.000000000000000000e+00,9.399699849924962880e-01,9.664832416208104515e-01,1.175587793896948480e-01,1.155577788894447261e-01
4.987493746873436495e-01,6.793396698349174478e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.639319659829914899e-01,4.052026013006503335e-01
7.223611805902951932e-01,8.054027013506753763e-01,9.394697348674336812e-01,9.669834917458729473e-01,4.162081040520260178e-01,1.385692846423211555e-01
8.374187093546773264e-01,6.863431715857929438e-01,1.000000000000000000e+00,9.719859929964982381e-01,9.239619809904952019e-01,5.687843921960979987e-01
5.572786393196598187e-01,9.339669834917458946e-01,6.438219109554776942e-01,9.354677338669334929e-01,2.051025512756378122e-01,2.101050525262631447e-02
7.673836918459229217e-01,8.494247123561781132e-01,6.048024012006002481e-01,1.000000000000000000e+00,1.590795397698849534e-01,2.101050525262631447e-02
5.517758879439720321e-01,8.964482241120560468e-01,1.000000000000000000e+00,9.869934967483742216e-01,7.918959479739869911e-01,3.326663331665832835e-01
6.768384192096047469e-01,6.088044022011005474e-01,1.000000000000000000e+00,9.779889944972486315e-01,6.508254127063531902e-01,2.406203101550775381e-01
7.043521760880440130e-01,5.942971485742871707e-01,6.658329164582290627e-01,2.411205602801400616e-01,3.626813406703351950e-01,9.254627313656828280e-02
3.446723361680840148e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.757878939469734947e-01,7.883941970985492986e-01,3.336668334167083305e-01
5.357678839419709460e-01,7.903951975987993928e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.874937468734367174e-01,5.247623811905952618e-01
3.416708354177088736e-01,4.397198599299649846e-01,9.344672336168083904e-01,9.744872436218109391e-01,9.649824912456228532e-01,3.091545772886443166e-01
3.911955977988994526e-01,9.774887443721861358e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.758879439719860160e-01,2.671335667833916738e-01
6.263131565782891208e-01,1.000000000000000000e+00,9.704852426213106398e-01,9.954977488744372049e-01,1.650825412706353190e-01,1.365682841420710336e-01
3.641820910455227378e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.144572286143071160e-01,3.311655827913956851e-01
6.758379189594797554e-01,4.297148574287143474e-01,0.000000000000000000e+00,8.684342171085542850e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.983491745872936196e-01,6.953476738369184229e-01,1.000000000000000000e+00,9.724862431215607339e-01,5.127563781890945860e-01,2.056028014007003635e-01
3.396698349174587239e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.332666333166583561e-01,1.000000000000000000e+00,3.396698349174587239e-01
3.416708354177088736e-01,9.024512256128064402e-01,8.154077038519259579e-01,5.907953976988494782e-01,7.238619309654827916e-01,3.416708354177088736e-01
7.748874437218609135e-01,6.438219109554776942e-01,7.253626813406703622e-02,9.264632316158079028e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.576788394197098486e-01,8.374187093546773264e-01,8.739369684842420716e-01,8.249124562281140438e-01,1.950975487743871958e-02,0.000000000000000000e+00
6.603301650825412761e-01,9.594797398699349555e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.853926963481740187e-02,5.002501250625312297e-04
5.152576288144071759e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.942971485742871707e-01,5.582791395697849213e-01,0.000000000000000000e+00
5.487743871935968354e-01,7.718859429714857168e-01,8.569284642321161050e-01,1.000000000000000000e+00,1.645822911455727955e-01,1.270635317658829477e-01
4.927463731865933116e-01,3.996998499249624914e-01,7.868934467233617003e-01,1.550775387693846888e-02,6.558279139569784810e-01,1.550775387693846888e-02
6.018009004502251624e-01,8.924462231115557476e-01,0.000000000000000000e+00,9.799899949974987257e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.738369184592296612e-01,9.564782391195597588e-01,1.000000000000000000e+00,9.969984992496248033e-01,6.078039019509754448e-01,2.996498249124562308e-01
6.263131565782891208e-01,6.308154077038519159e-01,1.000000000000000000e+00,9.144572286143071160e-01,4.382191095547773863e-01,1.560780390195097567e-01
5.932966483241620681e-01,3.541770885442721561e-01,4.367183591795897879e-01,6.623311655827913702e-01,3.191595797898949538e-01,2.991495747873936795e-01
6.858429214607303370e-01,9.259629814907454071e-01,5.207603801900950735e-01,9.729864932466233407e-01,1.655827913956978426e-01,1.655827913956978426e-01
8.799399699849924650e-01,6.033016508254127608e-01,7.478739369684842542e-01,9.754877438719359306e-01,2.521260630315157458e-01,4.502251125562781175e-03
