9.524762381190595706e-01,9.314657328664331937e-01,7.788894447223612127e-01,1.000000000000000000e+00,1.815907953976988454e-01,1.815907953976988454e-01
9.074537268634317311e-01,6.788394197098549521e-01,1.000000000000000000e+00,7.583791895947974426e-01,1.000000000000000000e+00,6.788394197098549521e-01
7.068534267133567139e-01,1.000000000000000000e+00,6.658329164582290627e-01,1.000000000000000000e+00,6.658329164582290627e-01,4.647323661830915498e-01
9.594797398699349555e-01,9.314657328664331937e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.097548774387193893e-01,4.732366183091545886e-01
9.479739869934967755e-01,0.000000000000000000e+00,9.189594797398699111e-01,4.507253626813406688e-01,3.541770885442721561e-01,0.000000000000000000e+00
8.319159579789895398e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.897448724362181149e-01,4.532266133066533143e-01
9.024512256128064402e-01,1.000000000000000000e+00,9.609804902451225539e-01,1.000000000000000000e+00,9.349674837418708861e-01,8.714357178589294817e-01
7.763881940970485118e-01,6.788394197098549521e-01,1.000000000000000000e+00,7.583791895947974426e-01,1.000000000000000000e+00,6.778389194597298495e-01
8.179089544772386589e-01,6.803401700850425504e-01,9.629814907453726480e-01,9.549774887443721605e-01,1.000000000000000000e+00,6.798399199599799436e-01
9.069534767383692353e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.217608804402200651e-01,5.127563781890945860e-01
7.203601800900449881e-01,9.334667333666832878e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.122061030515257740e-01,3.636818409204602420e-01
9.494747373686843739e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.494747373686843739e-01
9.104552276138069278e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.517758879439720321e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.249624812406203045e-01,6.703351675837918577e-01,1.000000000000000000e+00,8.654327163581790883e-01,1.000000000000000000e+00,6.703351675837918577e-01
7.363681840920460742e-01,1.000000000000000000e+00,9.724862431215607339e-01,1.000000000000000000e+00,9.904952476238119141e-01,7.363681840920460742e-01
8.094047023511755645e-01,9.329664832416207920e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.342171085542771425e-01,3.931965982991496023e-01
9.089544772386193294e-01,6.853426713356678412e-01,8.954477238619309443e-01,9.909954977488744099e-01,3.701850925462731312e-01,3.641820910455227378e-01
8.054027013506753763e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.721860930465232808e-01,3.221610805402701505e-01
9.854927463731866233e-01,6.718359179589794561e-01,1.000000000000000000e+00,9.569784892446223656e-01,1.000000000000000000e+00,6.708354177088544645e-01
7.028514257128564147e-01,9.314657328664331937e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.302651325662831316e-02,0.000000000000000000e+00
8.214107053526763513e-01,6.858429214607303370e-01,6.658329164582290627e-01,9.994997498749375042e-01,6.658329164582290627e-01,4.512256128064032201e-01
8.944472236118059527e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.202601300650324667e-01,4.782391195597798794e-01
9.194597298649325179e-01,1.000000000000000000e+00,9.709854927463731356e-01,1.000000000000000000e+00,4.767383691845922811e-01,4.682341170585292423e-01
7.468734367183591516e-01,1.000000000000000000e+00,8.114057028514256587e-01,1.000000000000000000e+00,5.307653826913456552e-01,4.272136068034017020e-01
7.188594297148573897e-01,9.314657328664331937e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.222611305652826719e-01,4.692346173086543448e-01
8.149074537268634622e-01,6.858429214607303370e-01,7.723861930965483236e-01,9.729864932466233407e-01,2.916458229114557432e-01,2.856428214107053498e-01
8.889444722361180551e-01,9.319659829914958005e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.487743871935968354e-01,5.057528764382190900e-01
7.253626813406703899e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.564282141070534982e-01,6.903451725862931321e-01
7.128564282141071073e-01,6.853426713356678412e-01,9.994997498749375042e-01,9.249624812406203045e-01,6.293146573286643175e-01,5.202601300650324667e-01
9.094547273636818252e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.452226113056528267e-01,4.147073536768384194e-01
9.254627313656828003e-01,9.339669834917458946e-01,1.000000000000000000e+00,9.969984992496248033e-01,1.775887943971986016e-01,1.435717858929464741e-01
7.388694347173586641e-01,6.858429214607303370e-01,9.909954977488744099e-01,9.969984992496248033e-01,4.757378689344672340e-01,3.736868434217108792e-01
7.023511755877939189e-01,6.798399199599799436e-01,1.000000000000000000e+00,8.719359679839919774e-01,9.899949974987494183e-01,6.578289144572285752e-01
8.839419709854927643e-01,9.334667333666832878e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.227613806903451676e-01,4.837418709354677215e-01
9.459729864932465704e-01,6.858429214607303370e-01,9.924962481240620082e-01,1.000000000000000000e+00,6.558279139569784810e-01,5.497748874437218269e-01
8.514257128564282073e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.919459729864932518e-01,7.818909454727364094e-01
7.513756878439219467e-01,9.339669834917458946e-01,8.464232116058029165e-01,1.000000000000000000e+00,3.401700850425212752e-02,0.000000000000000000e+00
7.078539269634817055e-01,6.858429214607303370e-01,8.859429714857428584e-01,9.994997498749375042e-01,3.721860930465232808e-01,3.656828414207103362e-01
