0.0068411,0.00096185,-0.037082,-0.0061654,-0.016684,-0.0010885,-0.0040874,0.0046219,0.0098581,-0.0091371,0.0061335,0.0054329,0.0094437,-0.06215,0.021169,-0.049341,0.014492,0.020142,0.0017431,-0.010368,0.02444,-0.0044983,-0.049818,0.012059,-0.02938,0.016988,-0.0095678,0.0045147,0.0043307,0.022975,-0.035718,0.018492,0.010111,0.020988,0.022357,-0.022132,0.01524,-0.0020387,0.018881,0.021525,-0.00084887,0.0033523,0.0096228,-0.082735,0.0047402,-0.0024407,0.0079283,-0.012317,-0.021031,0.0080928,-0.028826,-0.020202
-0.01025,-0.023939,-0.012549,0.011389,0.012814,-0.00057802,-0.0094955,0.00015604,-0.003249,0.0006625,0.0074595,-0.026866,-0.018033,-0.034039,0.023109,0.010468,0.0011541,0.0062731,-0.063591,0.019061,-0.016746,0.025487,0.012402,-0.0078197,0.03014,0.03053,-0.018913,0.02009,-0.030688,-0.012264,-0.1307,-0.045778,-0.01503,-0.021519,0.020851,0.017686,0.010591,0.007838,0.0066784,0.017493,0.011418,-0.010406,0.01497,0.0038422,0.0099265,0.0088963,0.0091177,-0.0028928,-0.076872,-0.025312,-0.052802,-0.0087521
-0.024571,-0.053602,0.0076272,-0.016954,-0.036155,0.0059962,-0.020258,-0.0027584,0.012447,-0.04852,0.0098135,0.006691,-0.0027317,0.016177,-0.0068092,0.021157,0.01559,0.013034,0.0085138,0.0046738,0.01575,-0.0068118,0.011395,-0.047319,0.00051005,-0.00099092,0.01881,0.033596,0.035006,0.016833,0.0059581,-0.011849,0.019763,0.010472,0.045055,0.0102,0.013182,-0.00022356,-0.022129,-0.039512,0.011119,-0.11304,-0.022831,-0.00022828,-0.043738,0.006861,-0.022117,-0.017138,0.0088574,-0.080677,-0.02594,-0.032251
0.0066812,-0.034768,0.0039516,-0.031668,-0.0038725,-0.037019,-0.013564,0.0005556,0.0087978,0.0024394,0.0042643,-0.002757,0.015361,-0.018802,0.011375,-0.10773,0.024907,0.010205,0.02126,0.031692,0.0222,-0.0085986,0.037086,0.07606,0.022292,-0.031168,0.037139,0.0028215,0.0078132,-0.053775,-0.044017,0.0037876,-0.0017478,-0.038912,-0.047621,0.0095078,0.016817,0.025295,0.014109,0.023667,0.01905,0.0093976,-0.030773,-0.010646,0.0016738,-0.0031825,0.0045206,0.0083055,-0.0098457,0.00032619,-0.0020953,0.0066255
-0.030757,-0.0049515,0.00057915,0.00091598,-0.012159,0.0037029,-0.0071193,-0.013498,-0.037079,-0.024288,0.0067609,-0.0074469,-0.039658,0.010608,-0.050571,-0.0035303,0.024078,0.023298,0.041644,-0.032385,0.0055807,-0.016824,-0.020055,-0.019794,-0.047483,0.019327,-0.00059287,-0.0088806,0.036606,0.012198,0.020263,0.0021851,0.011362,-0.076644,-0.060773,0.00065056,-0.1258,0.0023698,-0.022839,-0.0035573,0.01114,0.010289,0.012364,-0.008915,-0.00276,0.0039285,-0.011108,-0.14607,0.0040762,0.0080331,-0.031859,-0.0018858
-0.026268,-0.005539,-0.012083,-0.023322,0.01594,-0.0031583,-0.016275,0.013533,-0.044428,-0.0050185,-0.017824,-0.011247,-0.039287,-0.015631,0.0044548,-0.010221,0.020006,0.017571,0.0008167,-0.0069202,-0.055624,0.02561,0.011083,0.020401,0.016571,0.035324,-0.01122,-0.019796,0.0052185,0.0021792,0.022666,0.014586,0.00070605,0.010269,-0.017663,-0.11558,-0.0065539,0.016636,-0.029032,0.00095455,0.011333,0.014691,0.00037236,-0.014967,-0.058749,-0.010574,0.015786,-0.0080148,0.00035237,-0.027032,-0.0038086,-0.018257
-0.05288,-0.020315,-0.059936,-0.0014694,-0.029689,-0.035096,-0.013273,0.0042651,0.0061367,0.0041114,-0.019398,-0.028316,-0.0045541,-0.082126,0.00513,0.027794,0.0096122,0.022824,0.02611,0.024264,0.032124,0.037903,0.01215,0.013054,-0.055479,0.014244,-0.032155,-0.018178,-0.028262,-0.021856,-0.11828,-0.0055159,0.018884,0.020534,-0.016258,0.0036098,-0.067954,0.0043388,-0.019612,-0.026243,-0.085237,-0.016446,0.010273,0.0097958,-0.010799,-0.02384,0.0096124,-0.0062029,-0.039005,-0.047877,-0.049445,-0.0085695
-0.050668,-0.0081755,-0.036002,-0.058374,-0.052851,-0.026227,-0.0083036,-0.019802,-0.0077184,0.0027811,-0.0090614,-0.0095254,0.015384,-0.017517,0.0042113,0.0046821,-0.08669,-0.00088574,0.022023,0.013691,0.02065,0.017994,0.01589,-0.030998,-0.001686,-0.029916,-0.00074724,0.01931,0.0019058,-0.059799,0.0044134,-0.012499,0.00083985,-0.051236,-0.085744,-0.027817,0.018732,0.016488,0.014447,-0.050919,-0.010667,-0.0044636,-0.023445,0.010931,0.0072804,-0.025598,-0.0020683,-0.006422,-0.005639,0.00014027,0.002617,-0.026604
-0.027724,-0.0083027,0.0020856,-0.01037,0.0066804,-0.0027439,0.0019195,-0.0044358,0.00042101,-0.014264,0.0077127,0.019207,0.026734,-0.0078161,-0.0039721,0.0049217,0.016455,0.024985,-0.010913,-0.012891,-0.03146,-0.0099475,-0.0079954,-0.0023997,-0.096231,0.0030777,0.0024451,0.023686,-0.013972,-0.095099,0.011037,-0.0011462,0.0051571,0.021411,0.0082686,0.00073468,0.01031,-0.053973,0.0087403,-0.0062948,0.0099213,0.0043912,-0.016384,-0.0023162,-0.012651,0.0062536,-0.05639,-0.002771,-0.026626,-0.0060807,-0.0016272,-0.044683
-0.003182,-0.013627,-0.007051,-0.015028,-0.048883,-0.10207,-0.033589,-0.0031213,-0.081318,-0.0069376,-0.020186,0.0156,-0.0022705,-0.01077,0.022132,-0.00091614,-0.020547,-0.016827,-0.0034132,0.0048808,0.015629,-0.025334,-0.018757,0.006824,0.0025739,-0.013846,-0.022995,0.0085535,-0.076934,-0.044654,0.0011681,-0.0025653,-0.15648,0.0017579,-0.0776,0.02057,0.01996,0.021066,-0.035333,-0.027024,-0.010207,0.0056483,0.0067743,-0.022946,-0.005227,0.0025206,-0.018446,0.00099947,0.0029372,-0.0039828,-0.0061379,-0.053026
