-0.0062454,-0.010319,-0.01059,-0.011133,-0.013034,-0.011405,-0.011405,-0.013034,-0.016292,-0.016021,-0.014663,-0.011405,-0.010862,-0.010047,-0.010319,-0.0081462,-0.0095039,-0.0046162,-0.00027154,0.0043446,0.0051593,0.0054308,0.0078747,0.0054308,0.0095039,0.0078747,0.0054308,0.0073316,0.0019008,0.0024439,0.0032585,0.00353,0.0054308,0.0032585,0.012219,0.0097754,0.0057023,0.0073316,0.010862,0.011133,0.010862,0.0010862,0.0048877,0.0078747,0.0073316,0.0086893,0.0019008,0.0019008,-0.00027154,-0.0067885,-0.0089608,-0.00706
-0.0062454,-0.010319,-0.01059,-0.011133,-0.013034,-0.011405,-0.011405,-0.013034,-0.016292,-0.016021,-0.014663,-0.011405,-0.010862,-0.010047,-0.010319,-0.0081462,-0.0095039,-0.0046162,-0.00027154,0.0043446,0.0051593,0.0054308,0.0078747,0.0054308,0.0095039,0.0078747,0.0054308,0.0073316,0.0019008,0.0024439,0.0032585,0.00353,0.0054308,0.0032585,0.012219,0.0097754,0.0057023,0.0073316,0.010862,0.011133,0.010862,0.0010862,0.0048877,0.0078747,0.0073316,0.0086893,0.0019008,0.0019008,-0.00027154,-0.0067885,-0.0089608,-0.00706
-0.0062454,-0.010319,-0.01059,-0.011133,-0.013034,-0.011405,-0.011405,-0.013034,-0.015749,-0.016021,-0.014663,-0.011405,-0.011133,-0.0097754,-0.010862,-0.0078747,-0.0095039,-0.0057023,-0.0010862,0.0040731,0.0054308,0.0046162,0.0086893,0.0046162,0.0095039,0.0086893,0.0046162,0.0084177,0.0019008,0.0021723,0.00353,0.0027154,0.006517,0.0016292,0.012219,0.01059,0.0057023,0.006517,0.011133,0.010319,0.013034,0.00054308,0.0043446,0.0081462,0.006517,0.010047,0.0019008,0.0019008,0.00081462,-0.0062454,-0.0092324,-0.0076031
-0.0054308,-0.010047,-0.010862,-0.01059,-0.013305,-0.011405,-0.011405,-0.012491,-0.016292,-0.015749,-0.015478,-0.011405,-0.011133,-0.0097754,-0.010862,-0.0078747,-0.0095039,-0.0057023,-0.0010862,0.0040731,0.0054308,0.0046162,0.0086893,0.0046162,0.0095039,0.0086893,0.0046162,0.0084177,0.0019008,0.0021723,0.00353,0.0027154,0.006517,0.0016292,0.012219,0.01059,0.0057023,0.006517,0.011133,0.010319,0.013034,0.00054308,0.0043446,0.0081462,0.006517,0.010047,0.0019008,0.0019008,0.00081462,-0.0062454,-0.0092324,-0.0081462
-0.0062454,-0.010319,-0.01059,-0.011133,-0.013034,-0.011405,-0.011405,-0.013034,-0.016292,-0.016021,-0.014663,-0.011405,-0.011948,-0.00353,0.015478,0.0078747,0.023352,0.021723,0.0019008,-0.0046162,0.022266,0.0092324,0.0076031,-0.00353,-0.034486,0.020366,0.017107,-0.0086893,0.0084177,0.030412,0.017107,0.011405,0.023624,0.029869,0.019551,-0.0019008,0.0092324,0.018193,0.02824,0.020637,0.006517,-0.0059739,0.01059,-0.0027154,-0.00027154,-0.00027154,0.010047,-0.0024439,-0.0062454,0,-0.021995,-0.0048877
-0.00353,-0.0040731,0.0038016,0.012219,0.011948,0.0089608,-3.7684e-19,-0.0010862,0.0032585,0.0057023,0.0092324,0.0029869,-0.0073316,-0.016835,0.013849,-0.00081462,-0.0089608,0.0046162,-0.0084177,0.0013577,-0.013305,0.026339,0.030412,0.018465,-0.0010862,0.012762,-0.0040731,0.028512,0.01765,-0.013305,-0.014663,-0.0067885,-0.036386,-0.014935,0.029869,0.030412,0.030412,0.028783,0.02471,0.023624,0.016564,0.010047,0.015478,0.006517,0.015206,0.015206,0.01412,-0.0016292,-0.033671,-0.026339,-0.012491,-0.010862
-0.029326,-0.035029,0.0086893,-0.00054308,-0.012762,-0.011676,-0.0062454,0.0054308,-0.0024439,-0.0076031,0.0078747,0.0021723,0.00706,0.0029869,0.0016292,0.020366,0.006517,0.014392,0.014392,0.020909,0.015749,-0.0086893,0.022538,-0.020909,0.0062454,0.030684,0.022809,0.033399,0.028783,0.029326,0.019551,0.0043446,0.02824,0.017379,0.031227,0.030412,0.029598,0.024439,0.02118,0.0046162,-0.044804,-0.080104,0.016292,-0.011405,-0.013577,0.0040731,-0.018193,-0.019551,0.0040731,-0.039102,-0.030684,-0.006517
0.0013577,-0.012219,-0.010319,0.0016292,-0.019008,-0.013577,-0.023624,-0.006517,0.0051593,0.0086893,0.006517,-0.00027154,0.013849,0.013034,-0.012762,-0.016835,0.0097754,0.021452,-0.0013577,0.021723,0.0048877,0.012491,0.019279,0.022538,0.030141,0.013034,-0.0048877,0.029598,0.0038016,0.01412,0.00353,-0.015749,0.015478,0.016021,0.013305,0.029055,0.021995,0.028783,0.029869,0.025796,0.020637,0.016835,0.0062454,0.018193,-0.0043446,-0.0043446,0.014935,0.012491,0.00706,0.0046162,0.00706,-0.0097754
-0.0010862,0.0067885,0.0048877,0.0038016,-0.0040731,-0.010047,-0.0040731,-0.0076031,-0.011405,-0.0046162,-0.012219,-0.015206,-0.012491,-0.032856,-0.035843,0.0081462,0.013305,0.026611,0.026068,0.0084177,-0.019822,0.0027154,-0.018465,-0.021452,-0.014935,0.013305,-0.010047,0.024982,0.013305,0.0024439,0.022809,0.013034,-0.0027154,-0.0016292,-0.029055,0.021995,-0.0040731,-0.011676,0.029326,0.020094,0.0076031,0.018193,0.019279,0.0084177,-0.0081462,0.0043446,0.0081462,-0.033943,-0.064627,0.010862,-0.00027154,-0.035572
-0.019822,-0.0051593,-0.012491,-0.00353,-0.0032585,0.0097754,-0.00706,-0.0095039,-0.012219,-0.022538,-0.0057023,-0.024982,-0.024982,-0.018465,-0.020366,0.0092324,-0.00706,0.019822,0.01412,-0.019822,-0.012491,0.020094,0.018193,0.029869,0.026882,0.025525,0.029055,0.0040731,-0.026611,0.0051593,0.018736,0.030684,0.020094,0.0092324,0.014935,-0.034214,-0.067613,0.019008,0.020909,0.0051593,0.015478,0.020909,0.018193,0.0095039,-0.013849,-0.038559,0.0024439,0.0095039,0.0016292,-0.0073316,-0.029055,-0.0095039
