"updatedJordanLakeInflow","durhamInflow","updatedOWASAInflow","updatedFallsLakeInflow","updatedLakeWBInflow","updatedLittleRiverRaleighInflow","crabtreeCreekInflow","updatedLillingtonInflow","claytonGageInflow"
0.798505336784411,1.14548068898554,1.14520866227179,1.18717918326311,1.28838230953865,0.787377569372973,0.625355803037232,0.867193954945838,2.82966470357705
0.871608875764698,1.18647233815094,1.16746625961314,1.21513111405907,1.34300765677522,0.822674506638104,0.664754029712197,0.95120410273579,2.88250202637011
0.868763651409467,1.09113015054498,1.09317032349535,1.11288912722233,1.35763845948123,0.849084394292859,0.679718854142358,0.964291699247688,2.65657279242727
0.826547950550806,1.05737884411612,1.06145182931232,1.09558000481251,1.38916526004312,0.840389461825138,0.721267373414335,0.959847125747616,2.70266102153238
0.710030809799285,1.01659050824688,1.02397130891324,1.05404271885842,1.30207363143283,0.732264832191194,0.662999122645764,0.770820368084389,1.9489941643778
0.795307632022634,0.991078499947541,0.973985306966285,1.09420285883738,1.35441051986217,0.800225689955746,0.70757992481206,0.843127310333711,2.72446041334254
0.821933275409343,0.97527968178692,0.988431883319388,1.03637639630129,1.33211395171793,0.813541478235456,0.664820791429454,0.860875371576711,3.37660285080685
0.763836811473854,0.883521778154995,0.821891541586167,0.9080919288277,1.30865547242322,0.724026333779794,0.660551949614192,0.848361029630251,2.71779642056741
0.770741406420492,0.937812875661398,0.931809452844916,0.952537379826746,1.34029967905597,0.791755479150492,0.664923459989421,0.758657848752906,2.32446784658959
0.757453911798861,0.851178764571977,0.834259105987357,0.984736871593462,1.37903134529878,0.803369019126843,0.744413049113335,0.762881000721875,0.740385852302043
0.695558040042078,0.856307838881422,0.864077803909187,0.902332881714007,1.26335393250195,0.635989230990828,0.604679763326853,0.736369333764249,0.613034529037807
0.705382293869888,0.850554994224121,0.848055681735948,0.92117262795932,1.31696231239323,0.658856683214743,0.675015521620991,0.698066219631234,0.654085566448643
0.712164170539763,0.861457813507655,0.898059211679434,0.911047706810885,1.29835545859708,0.692701602265231,0.626832627539098,0.690855046162246,0.664744859373948
0.735793813514593,0.907078716489965,0.889191089946745,0.96188653839951,1.29325220107546,0.733972620124334,0.704722038674051,0.771231766050145,0.787736019640075
0.767732135185134,0.906093433744633,0.933549243387939,1.01127766407318,1.36445379620967,0.810928682365982,0.771998040519711,0.872046588401288,0.846548535880557
0.735493931729286,0.843903311780534,0.796978236845798,0.927206539572979,1.31261018362749,0.763149166264524,0.783412530830355,0.832758582216409,0.973974565490454
0.709619028524264,0.891634605747423,0.877308730130969,1.07863218546166,1.34057357323105,0.790748936432984,0.741562441250127,0.791558310050224,0.865608001018538
0.7906933353071,0.87185347083444,0.860802164290666,1.04418281944489,0.867419370407713,0.891548234186847,0.802147901187585,0.920736299165353,0.812106977756861
0.787468754227763,0.80949839912862,0.823102524858904,1.02143305812662,1.06188764077404,0.917065674127444,0.863188646231965,1.01253150266269,0.908666590830265
0.744601541284949,0.755205272084998,0.775761381931977,1.05656702353645,0.816357176687833,0.843446109958625,0.806160418562856,0.937110276258383,0.869723506093223
0.826658792312021,0.868170954940186,0.859921888654695,1.10306809541086,0.906942188249126,0.957883376152503,0.720431830974213,0.935949652121529,1.49520293836622
0.788967028460632,0.937333991539282,0.870571962848656,1.11129618417735,0.879139942812388,0.988508695076289,0.796056342742709,0.915102653208704,0.904639124121495
0.824545716673357,0.955473288148998,0.901670137253001,1.13606497378785,1.21112885501349,1.00679657665618,0.881506971262695,1.01724275325834,0.919268457546964
0.903681002001055,1.0058781597728,0.99638397005909,1.29345375096672,1.29495516403867,1.14664179080309,1.06463627406672,1.08455888384849,1.6234594689155
0.976614720582812,1.1562072365448,1.16215720751031,1.47229645975803,1.38606452941362,1.20988545590587,1.06603291664865,1.14508150258933,2.1496540669205
0.91614450730301,1.08657286076387,1.13150774105232,1.57560540216953,1.77541291259497,1.03896024260265,0.990868999019518,1.15270580584479,1.4424131189468
0.95452005516053,1.17468254730189,1.12748561290007,1.91832753938103,1.59993281908712,1.19184666530457,1.0571006097846,1.29897351304337,3.75049102048767
0.860768905847529,1.26434990903659,1.18944373881415,1.79705432397363,1.67654178456519,1.19768191785596,1.0532604500291,1.39663753517531,3.8285028105713
1.04728654747951,1.37833734165458,1.3470607156207,1.5339004446494,1.56937549174489,1.29592514717358,1.13766017619891,1.45995310343609,3.65689661130783
1.0180196972081,1.34053814337983,1.32432390274782,1.62420483160575,1.72566390383473,1.10451853958073,1.01471770658566,1.46094585299965,3.79297936665503
0.905793660889493,1.34270110518643,1.2178500275795,1.53959372925333,2.15456390969355,1.28691994744317,1.03993664238194,1.50563762265858,3.99197883697757
0.932073480871775,1.38436026991735,1.27613149256243,1.57241177517669,2.06585621787432,1.2399163041075,1.08515131557255,1.93129016379506,3.74579563351119
1.02785304609371,1.54184482434903,1.53980136529164,1.6283214983691,1.93794020174614,1.42232662328029,1.04968817645251,1.56283270338783,3.57913785120952
0.93503677848275,1.47716017376402,1.3869688886329,1.39388632248723,1.56374710137162,1.50707399317306,1.09590166990283,1.51149617958961,3.58775956170426
0.99473882345519,1.52139292868881,1.47356235665092,1.54245000633298,2.21745048984109,1.35122433390002,1.10343222622525,1.37841278771992,2.62995959272659
1.20392634382319,1.72433589115214,1.69058756522747,1.80644261768986,2.53612578559278,1.45799615340677,1.24022213421301,1.5285371632114,2.89479275743051
1.00416813574547,1.56003799598162,1.56433245085765,1.64094470736039,2.1462362960073,1.43170272225779,1.13278544789674,1.51787850482796,2.57608877209456
1.10187637796712,1.70468523634003,1.65680734640634,1.59279461503097,2.24927913337507,1.51615512078762,1.0599196729775,1.67026901840046,2.55920650245927
1.11596681321004,1.66278052610047,1.69403952742984,1.5804475562313,2.34066447525632,1.38841135063438,0.997653978514964,1.57862566036296,2.57286280001943
1.07248993161343,1.83863082591341,1.79214661684289,1.69415571580046,2.79758928769781,1.58563031196178,1.15621999794304,1.57365060865638,2.78956622357685
1.05253964886057,1.60384157604384,1.52472012259833,1.60707211721208,2.18331271834162,1.49966917736868,1.08821012944396,1.58403635304164,2.93168887201503
1.02241945130482,1.51673029154875,1.46653203546031,1.97194426323622,1.80460164914563,1.40895459473144,0.938088536737124,1.57340462086935,2.93977424230997
0.9848747457392,1.53165988295208,1.44325968447978,1.53591401998528,1.67313149218047,1.53867438135446,0.87884559605026,1.50577193999153,2.71546843608389
0.868916330973404,1.44566731966266,1.34030617599588,1.50041570498663,1.43520596105714,1.43209707516495,0.766376853162493,1.28383370416486,2.72294467212691
0.906345886101734,1.59821220259484,1.47448360540358,1.74149442497925,1.24593170403347,1.50769142628234,0.842221981258528,1.2737543847757,2.78798704189592
1.01332454900014,1.55693911330253,1.42427234374338,1.71770666088131,1.45225321511846,1.19010591989089,0.86440885301307,1.21358926772733,2.56573646425975
0.989263006445016,1.70503875048718,1.59286426976388,1.76891391075231,1.13532245814425,1.01269118894275,0.764080944769627,1.26718301271432,2.52606025263254
0.977329100120453,1.57073092798847,1.51878548292415,1.49000490772038,1.04307496532766,1.03332173724243,0.773007917674032,1.24028989965365,2.58111529400422
0.880593881927952,1.45961208941059,1.37928500739869,1.4551411115354,1.47566443660239,0.927478431493606,0.734798370286809,1.02686342350485,3.26031222295399
0.885905512799802,1.3566613724958,1.28336681459854,1.46224069777836,1.35458930859297,0.931290592225845,0.731585526220348,0.998887891923133,3.09144689099594
0.79557411999214,1.15640388449101,1.10393598906597,1.2745229398354,1.29603675596099,0.868582401051026,0.684289468699688,0.904459873233782,3.33539861455071
0.773466454169296,1.07855440967599,1.10902060491996,1.09491239407428,1.36929881029344,0.781259988733946,0.638816850328312,0.896153582954525,3.15536798553006
