209.49,213.71,1142.3,597.27,864.44,714.55,326.57,200.49,172.22,404.62,205.35,196.72,154.44,329.87,210.13,215.37,143.33,95.816,70.203,83.375,57.761,62.021,261.18,442.75,625.87,85.398,92.423,45.443,67.947,51.964,29.614,19.002,16.171,17.451,15.331,11.66,36.698,20.857,13.211,13.812,8.0079,9.7077,15.072,16.3,30.991,27.307,19.667,23.907,52.184,55.157,92.656,225.51
124.29,183.3,259.72,159.8,110.54,93.684,139.53,136.98,110.68,115.07,91.156,183.99,171.86,626.91,412.09,151.96,174.62,113.38,948.07,210.05,577.43,115.1,60.495,139.89,109.88,30.622,524.64,443.26,339.39,291.97,526.36,816.91,1276.4,723.65,124.03,377.2,58.918,42.217,101.52,44.098,33.053,29.666,33.059,21.27,26.034,19.674,19.532,21.781,187.47,162.57,127.47,220.26
174.23,544.88,233.24,158.66,325.79,361.3,319.25,238.18,156.24,652.13,365.55,199.4,297.2,257.68,190.17,139.8,111.22,127.24,76.013,95.416,78.288,176.09,72.53,246.19,165.79,80.318,66.396,37.105,20.12,7.3939,10.095,77.183,31.902,13.069,8.8222,5.707,3.3221,1.1957,1.1957,2.3591,7.8721,55.848,60.224,61.465,115.74,96.359,184.82,143.92,92.649,327.86,639.2,681.71
303.16,311.36,403.21,648.33,439.7,389.74,670.8,415.78,242.98,246.52,183.97,348.98,147.92,156.5,196.27,664.14,316.56,127.96,122.3,56.779,54.245,68.833,31.65,34.617,15.085,34.177,34.132,14.6,22.944,43.471,105.34,87.679,39.115,43.659,55.965,56.236,82.845,30.474,12.926,5.7458,5.7458,5.7458,5.7458,9.6495,12.577,12.577,12.577,13.418,15.518,15.518,15.518,17.735
19.273,19.273,18.698,32.839,32.962,37.764,54.31,55.435,74.41,109.1,199.52,264.63,352.56,210.7,674.88,489.07,180.27,80.706,56.094,157.84,76.892,120.64,301.11,175.72,756.67,93.07,137.74,243.87,96.127,343.08,288.63,213.92,111.02,150.79,844.96,208.39,226.22,407.93,243.76,110.07,78.372,49.495,45.391,39.244,65.504,57.302,75.69,1106.5,1146.6,178.97,346.39,278.4
625.81,526.88,249.08,601.18,236.18,170.64,337.08,198.24,392.13,200.24,372.18,207.46,715.83,501.67,416.34,281.04,320.66,140.85,103.35,108.45,674.39,121.36,85.43,50.762,45.947,31.65,44.913,313.94,385.69,153.17,53.838,51.305,31.353,32.768,31.773,713.2,296.99,68.852,60.366,72.717,46.25,34.933,26.583,50.981,139.8,318.54,127.91,90.963,81.733,374.98,221.71,171.57
981.31,1312.5,1041.4,862.43,362,1026.3,1817.4,698.5,366.5,237.87,760.93,1190.2,523.88,882.08,2022.3,335.37,200.51,121.31,78.45,71.664,52.274,37.286,34.216,58.543,607.36,478.31,219.7,84.538,81.003,291.73,944.15,212.08,95.189,52.584,220.57,94.336,139.48,62.208,42.967,202.48,365.1,482.42,157.62,95.293,313.02,639.78,187.21,177.3,307.06,1043.1,1302.2,473.94
657.5,725.28,585.05,589.15,2487.3,714.07,659.86,628.02,520.47,436.7,452.27,369.62,279.93,1031,609.93,245.09,905.85,468.2,161.82,139.19,68.413,53.017,115.03,76.395,74.132,145.72,194.07,86.949,87.233,299.22,406.68,125.06,93.923,159.17,994.7,287.38,192.84,70.701,48.054,48.816,83.336,61.264,74.843,74.191,62.382,98.764,76.963,90.258,105.51,87.111,85.417,174.82
115.46,327.04,170.38,188.21,157.19,120.82,112.03,102.41,112.47,144.17,184.79,103.13,85.902,141.36,603.85,147.3,105.14,60.902,40.97,128.85,105.78,173.59,382.23,135.84,831.41,649.99,138.2,65.452,62.764,602.24,174.87,94.22,56.579,36.756,138.23,164.26,51.886,1360.7,195.38,127.78,84.06,59.72,121.42,88.636,95.648,73.434,119.28,161.87,227.5,207.4,123.21,471.29
257.55,187.21,339.21,290.53,405.27,695.53,1403.3,828.69,1594.3,933.42,537.88,337.05,215.53,185.8,162.87,490.91,151.7,369.01,179.95,152.21,88.953,187.32,176.46,104.28,143.06,113.61,336.32,336.61,782.68,1761.7,419.41,142.19,539.58,840.17,1381.4,230.08,83.743,74.831,59.539,111.94,68.361,52.655,44.434,44.893,55.868,52.048,85.579,66.752,62.906,54.989,56.54,174.38
98.473,150.55,210.7,208.43,121.66,358.69,302.93,460.58,245.63,199.63,471.93,363.36,276.48,224.58,285.14,338.93,376.85,148.08,96.734,97.872,168.91,240.55,126.51,91.706,95.228,58.724,47.627,134.23,71.121,32.206,17.922,32.103,1013.1,1060,98.331,92.087,89.689,55.435,48.215,34.093,29.44,25.904,32.128,27.514,44.402,116.58,126.34,85.294,72.808,68.561,95.028,220.6
152.67,107.95,156.06,170.07,167.5,148.09,235.42,127.01,125.46,399.16,266.28,129,453,413.49,317.83,105.69,201.5,86.535,65.756,52.591,41.694,35.774,94.123,70.332,70.623,95.093,471.77,852.05,911.34,91.079,106.25,44.415,33.647,99.042,52.481,31.534,23.332,11.291,11.433,11.039,7.801,4.2657,8.0919,42.217,44.26,19.777,23.022,22.033,60.502,55.124,50.167,122.85
77.371,60.812,56.714,57.716,89.515,93.044,111.16,272.48,150.51,422.24,295.86,359.4,296.05,128.49,247.5,105.28,71.03,357.14,366.92,335.36,130.01,64.793,56.333,130.5,54.064,50.096,21.742,21.891,13.392,162.28,131.58,153.12,469.28,554.6,103.44,321.8,433.6,63.953,65.368,68.665,609.69,2537.4,595.11,302.33,172.75,214.08,150.95,182.37,308.16,499.07,326,395.86
