0.242701216,1,0.255692832,0.972127932,0.084965943,0.279390201,0.542966327,0.052846138,0.344791891,0.481650371,0.077231172,0.016474635,0.089293176,0.089845362,0.308890807,0.981404155,0.158108783,0.041815643,0.658571336,0.044027759,0.915414142,0.754781995,0.875462752,0.677956062,0.34803998,0,0.1873466,0.573776956,0.281507071,0.073643407,0.042545402,0.153760832,0.668904663,0.538411057,0.074774735,0.568795275,8.257424355,19.02133547,15.62715764,0.015174234,0.962036191,0.03177614,0.034416637,0.272729487,2.887820922,0.002704358,0.012180843,0.065683476,0.065004371,1,0.540483487,0.225398022,0.304128965,0.865752085,0.813058748,0.710166939,0.38161568,0.898314872,0.011906448,0.993701784,0.271733332,0.260192005,0.603881311,0.740600643,5.977865777,3.369760449,1.667617729,0.281472777,12.75070503,0.960037579
0.813880711,1,0.207510344,0.416977494,0.048965795,0.833866722,0.001,0.078483715,0.244173089,0.526865144,0.026332772,0.070471893,0,0.086442857,0.677407619,1,0.625497946,0.360245804,0.587024419,0.368588993,0.709624113,0.527921822,0.167994217,0.750986848,0.622541066,0.7846767,0.311473141,0,0,0.518482765,0.918677615,0.767813324,1,0.092538165,0.119496123,0.6,7.137677727,13.93641478,12.79049527,0.137428155,0.710554922,0.039829493,0.011821968,1,0,0.370651883,0.214256152,0.338877018,0.061013704,0.153862478,0.110519913,0.302744484,0.027792208,0.961370965,0.749187441,0.332890664,0.736758157,0.516936703,0.66023812,0.883139611,0.059980292,0.180002983,0.299211762,0.653624748,6.940896753,3.021070182,4.557744114,1,19.48380891,0
0.660859121,1,0.985726212,1,1,0.999662204,0.062763425,0.1,0.157815547,0.454454019,0.1,0.089653338,0.1,0.055567455,0.001978677,0.862174512,0.414872917,0.44586894,0.314552695,0.270755135,0.030105784,0.921356627,0.163280909,0.35103118,0.992582836,1,1,0,0.230885785,0.147188365,0.896479655,0.437273714,0.021680359,0.260870421,0.2,0.220742662,0,0,5.584283625,1,0.250788162,0.036271223,0.010900606,1,11.82485853,0.883569135,0.456743004,0.279819282,0.043059397,1,9.996921109,0.17326194,0.222998037,0,0.48606157,0.318852049,0.820230938,0.232239065,0.431212197,0.715208264,0.530388306,0.718747379,0.439605252,0,8.688916432,7.861680767,1.449127965,1,6.684581867,1
0.219574493,1,1,0.974436109,0.062756655,0.306741526,0.521739568,0.055281263,0.1,0.416835382,0.1,0.016206951,0.038537929,0.086840784,0.142617667,0.137202422,0.112669435,0.099371293,0.598628878,0.108101242,0.760035495,0.800670101,0.937589491,0.713931844,0.412187662,0.063608333,0.23516396,0.503660248,0.944665655,0.002447189,0.128223896,0.169996724,0.716497745,0.85120409,0.065514194,0.6,15.28395133,6.408447298,0.666695764,0.077350383,1,0.028635361,0.061923027,0.376617564,0.758280433,0.001,1,0.154627833,0.057806112,1,14.47786282,0.4,0.311050825,0.388243896,0.504590188,0.695581358,0.308437365,0.327072471,0.911448041,0,1,0.062404649,0.337006715,0.949601403,3.372422777,3.068929798,1.08922881,0.349921995,18.74014618,0.962052196
0.001,0.575966996,0.001,0.347907159,0.213444513,0.251537726,0.90271225,0.05,0.279121857,0.412597514,0.027537395,0.1,0.024438474,0.087071037,0.952556267,1,0.521857065,0.993468361,0.38422391,0.589752409,0.502359275,0.263515367,0.661014032,0.840977656,0.368888614,0,0.00127327,0.206861406,0.640932117,1,0.706475399,0.436229403,0.797063896,0.235671713,0.2,0.6,11.55827947,1.741792504,20,0.926787023,0.333107238,0.097376655,0.1,0.740533142,0,0.717131047,0.961538289,0.208157613,0.071103791,1,0.240610839,0.205430545,0.185804688,0.38994487,1,0.448223953,0.987947714,0.127376269,0.863840322,1,0.14153984,0.92088396,0,0,9.429010992,5.414003284,1.486001519,1,14.81224546,1
0.159222361,1,0.162992094,1,0.738413432,0.433290436,0.80988481,0.067366156,0.222049715,0.50232488,0.079006859,0.09257652,0.084716553,0.085697285,0.36578863,0.581169613,0.001262104,0.996276156,0.833028085,0.672572777,0.952810529,0.932309541,0.244040073,0.252528833,0.909477635,0.67874615,0.108361432,0.833171184,0.620327076,0.062534083,0.950970491,0.825181132,0.359836338,0.136498225,0.13644064,0.577769026,14.68955557,16.03910826,12.28892849,0.735514459,0.132326684,0.07443891,0.051403261,0.193032698,0.640431707,0.990788379,0.386054741,0.292328366,0.023646515,1,0.020646852,0.014898481,0.05787318,0.401682165,0.136902664,0.341853116,0.602002043,0.510415255,0.815020469,0.990620375,0.570310685,0.238221746,0.943644569,0.984208019,5.075115288,3.121119417,1.011856443,0.569063303,7.035976852,0.976260602
0.746189316,1,0.529104018,1,0.064358489,0.001,0.001,0.1,0.301659768,0.6,0.092619068,0.080618147,0.002441329,0.097824058,1,0.066000189,0.380240849,0,0,0.733228814,1,0.395688779,0.837964323,0,0,0,0.009577706,0.415901633,1,0.127227724,0,0,0.122435061,1,0.001,0.373728218,18.166061,19.64932967,19.73865606,0.537390705,0.843401854,0.12,0,1,7.754894501,0.001,0.608525135,0.194875118,0.1,0.666068994,0.505086356,0.138127035,0.397646393,0,0,1,1,0,0.708716161,0,0.11436978,0,0.405027946,1,6.745753089,3.329653436,1,1,15.22025119,0
0.813880711,1,0.207510344,0.416977494,0.248603626,0.833866722,0.010742849,0.078483715,0.244173089,0.398083411,0.09855917,0.070471893,0,0.086442857,0.677407619,0.990729336,0.625497946,0.360245804,0.367860915,0.368588993,0.709624113,0.527921822,0.167994217,0.749516893,0.010126669,0.7846767,0.775618268,0,0.013337087,0.518482765,0.93485983,0.767813324,0.937811957,0.092538165,0.152708306,0.591888253,7.137677727,13.93641478,12.79049527,0.136916135,0.710554922,0.03745183,0.011821968,1,2.466014419,0.371308255,0.193316394,0.343732627,0.061013704,0.148453568,0.110519913,0.276480587,0.027982572,0.979427422,0.749187441,0.332890664,0.736758157,0.516936703,0.66023812,0.883139611,0.059980292,0.454984406,0.299211762,0.653624748,6.940896753,4.471228204,4.557744114,1,19.48380891,0
0.922843978,1,0.320833783,0.997274531,0.188180557,0.539113068,0.737447639,0.055769592,0.315308372,0.403909979,0.092099606,0.057204343,0.007202076,0.014873803,0.267535235,0.147026858,0.657525844,0.396123994,0.216356321,0.125544278,0.059018164,0.691682715,0.682171916,0.771560945,0.408610315,0.760342245,0.442792721,0.01933202,0.003491977,0.273842792,0.16426336,0.006515351,0.127190421,0.332863112,0.194911918,0.423839753,7.31864106,10.30764855,19.86052292,0.510835777,0.354396737,0.032939663,0.037280286,1,0,0.416121794,0.992006116,0.062321271,0.021290164,0.607491634,0.001071551,0.363797011,0.073964969,1,0.562561429,0.502138467,0.760471713,0.92970345,0.873327417,0.202030082,1,0.659347934,0.133518129,0.917317927,9.291052456,3.182342299,1.004809504,1,10.92952564,0.842391682
0.993712653,1,1,1,0.078926348,0.511194549,0.470593261,0.07290771,0.280086522,0.566101656,0.012541009,0.084078414,0.1,0.067315268,0.980893658,0.374252203,0.182759737,0.298775029,0.623783006,0.446055454,0.123299663,0.960054539,0.829022995,0.962939818,0.178123446,1,0.741365741,0.020074483,0.54777615,0.042384553,0.071643985,0.466535425,0.364948338,0.743938203,0.2,0.414434633,5.337958437,6.753923721,16.55453698,0.644689653,0.178927418,0.038811874,0,0.173059606,0.247832554,0.028737841,0.768503067,0.161333565,0.034230224,0.404821951,0.220281072,0.04026353,0.061657074,0.665600705,0.900989193,0.149232108,0.511009792,0.805696019,0.730785908,1,0.399407639,1,0.395960092,0.300261686,2.776038042,1.010056841,1.168085117,0.005720936,2.217800074,0.908549274
0.965198259,1,0.383006928,0.881065683,0.403220567,0.362226211,0.96770807,0.097966159,0.340281866,0.417069986,0.051887164,0.0478238,0.093242748,0.027716378,0.351418061,0.831311732,0.189312985,0.068989124,0.476383893,0.20324739,0.873258254,0.542053471,0.048807229,0.8905234,0.009182815,0.006371238,0.58711408,0.176568432,0.979435351,0.056301258,0.387116648,0.419067873,0.393797495,0.911899161,0.162283398,0.257719222,0.554430816,19.4600211,10.02722928,0.622179998,0.799074237,0.108910987,0.017859926,0.712124542,2.00304261,0.835978044,0.017300378,0.06358235,0.033253222,0.392472145,0.900609544,0.015885675,0.014449343,0.278797931,0.885203957,0.006454427,0.954798095,0.371410785,0.239683,0.761388256,0.20024791,0.290566198,0.446341219,0.726685388,4.844570706,2.500215248,1.014018847,0.99355087,11.604075,0.116792622
0.117183097,1,0.242398126,1,0.168545736,0.54528192,0.751973828,0.089576333,0.24599206,0.534050966,0.082572576,0,0.1,0.087925949,0.434772623,0.863512839,0.454859278,0.307162884,0.852094456,0.284828513,0.017078029,0.577217959,0.443650245,0.580954958,0.501819392,0.426374229,0.070848266,0.018129337,0.127066654,0.316004276,0.974916165,0,0.145390932,0.260870421,0.2,0.312797012,0,0.126821859,2.351714816,0.813035604,0.777907359,0.056573725,0.070615357,1,11.91607984,0.894328234,1,0.227962416,0.005966512,1,10.39504501,0.024406068,0.117720692,0.318091517,0.486601543,0.020943662,0.439328559,0.820238134,0.7380204,0,0,0.762053444,0.292685436,0,1.553998209,4.238544412,4.432702949,1,14.43954631,0.993362434
0.001,0.979217313,0.001,0.001,0.907406385,0.001,0.455193816,0.1,0.1,0.439466855,0.1,0.09970573,9.18E-04,0.017346893,0.562974541,0.001,1,0.50777368,0.984729959,0.06353129,0.119505154,0.037491643,0.169699011,0.870222367,0,1,1,0.186470806,0.997309112,0.397581114,0,0.103727919,1,0,0.135884458,0.6,0,11.97501504,12.9190126,1,0.162333818,0.039800925,0,1,5.578446213,1,0.001,0.34000728,0.008923254,1,5.931446258,0.4,0.064133055,0.889959139,0,0.842938261,1,0.928311378,0.974015191,0.981417134,1,0.961632364,0.882069255,0,9.875807106,2.344794363,1.239706695,1,20,1
0.370589868,0.999171589,0.008863656,0.612277429,0.066431601,0.468104596,0.482111042,0.052138374,0.344722821,0.508331998,0.012876248,0.015845185,0.099528677,0.040221493,0.257465715,0.704205139,0.469852026,0.994220536,0.092491589,0.039121389,1,0.691457389,0.93904235,0.07674405,1,0,0.061190013,0.97712041,0.065921267,0.171436063,0.732348526,0.049170971,0.070208835,0.2989123,0.197885868,0.320887561,6.439774542,7.09060896,11.58751065,0.50197799,0.563635825,0.065151111,0.048836774,1,8.321908743,0.080226047,0.634340081,0.196929036,0.085484136,1,16.66858063,0.13196046,0.227025155,0.101158062,0.091620235,0.939913937,0.532530046,0,1,0.399651145,0.415374231,0.916300568,0.162636535,0.170726147,7.769388775,7.863924763,1.268452468,1,1.978914994,0.838088392
0.332786721,1,0.679591293,1,0.463992085,0.309843177,0.914998221,0.092931541,0.278807915,0.6,0.095221281,0.094438552,0.004491476,0.064664359,0.356276163,0.001,0.385410506,0.400316449,0.690975056,0.734245428,0.285877717,0,0.77254383,0.60458922,0.086732109,1,0.288398698,0.988150587,0.012955213,0.921860139,0.798094083,0.683628354,0.31313539,0,0.040964969,0.547022289,16.7037386,7.034555253,11.84605619,0.243801617,1,0.037577897,0.099777121,1,4.933585398,0.183177716,0.265175425,0.168626855,0.040824676,0.746775918,1.145595683,0.39900904,0.265543137,0.875778347,0.423751572,0.70707068,1,0.00113704,0.192230835,0.537333878,0.868865068,1,0.686346545,0.874053893,2.315235808,3.340692701,1.630140631,1,8.397494292,0.126135694
0.172902117,1,0.061677487,0.985851623,0.766282852,0.554881936,0.240076067,0.072678863,0.341239751,0.418637989,0.023289819,0.001771808,0.081862019,0.014742748,0.758891443,0.632929235,0.161971962,0.158849471,0.652808875,0.138750677,0.419161411,0.78060581,0,0.501152493,0.820658161,0.276619287,0.307856218,0.955908651,0.717770859,0.10849144,0.492307747,0.29791345,0.511318997,0.585122683,0.171095011,0.6,2.461324828,10.19995846,13.11268762,0.857309898,0.137791207,0.110744024,0.050280191,0.654817376,0,0.001,0.477143414,0.196007064,0.043586,0.680510318,0,0.08330777,0.065040009,0.685739364,0.896551555,0.439741261,0.14045425,0.637625075,0.232819676,0.682619172,0.261322121,0.298102305,0.757830344,0.836499625,8.638176687,3.306136958,1.123504983,0.122925537,4.363609413,0.527448458
0.068343694,1,0.205567807,0.776977482,0.419491836,0.378214469,0.683321768,0.068048275,0.346346428,0.425025058,0.1,0.004873514,0.068611676,0.1,0.543522643,1,0.058793841,0,0,0,0.397196304,0.686658515,0.329748497,0.693034201,0.560327631,0.837880387,0,0.723170492,0.240732214,0.107823505,0.443161968,1,1,0.403345677,0.177694846,0.6,15.89356814,19.9318819,9.382145404,0.97485973,0.001,0.12,0.1,0.054925797,0.416743865,1,0.139211113,0.239087307,0.078714877,0.093951277,0.175810157,0.4,0.239323563,0.693940238,0.675484075,0,0.714653877,0.725513779,0.167973356,1,0.310778609,0.719593374,0.49121766,0.745297841,7.693033984,4.262584243,1.002127247,0.324553121,0,1
0.738018866,1,0.144075831,1,0.190436226,0.006353646,0.759630429,0.075201972,0.292632239,0.408120436,0.072580233,0.092409426,0.066746367,0.006308021,0.633912753,0.80707026,0.212481469,0.286096595,0.751785163,0.880911749,0.923384395,0.978003594,0.11101428,0.570682578,0.742618871,0.568322447,0.238788071,0.855592491,0.799893933,0.061998539,0.850965787,0.916481486,0.480411971,0.144853235,0.177668206,0.526517935,19.26021739,15.67585541,9.03191269,0.25930001,0.172649383,0.079408575,0.1,0.848256844,0.956931248,0.959251233,0.351055222,0.060324168,0.007819444,0.182601358,0,0.011905865,0.01,0.464198117,0.479038059,0.02974169,0.576151964,0.778666552,0.157248067,0.274951115,0.203759249,0.232960236,0.627569933,0.831205951,8.018139692,4.191695595,1.200061787,0.670275105,11.86440814,0.521177848
0.09207846,0.096635261,0.001,0.66925396,0.001,1,0.233208228,0.064577086,0.246396438,0.6,0.06134305,0.06851651,0.051295067,0.083615884,0.140114762,0.984411863,0.240027445,0.831021709,0.978689677,0.242258373,0.981132211,0.384997823,0.603918374,0.52595538,0.212258731,0.380303348,0.646728018,1,0.27151803,0,0.193876351,0.097656967,0.037994867,0.950692818,0.164173803,0.320949679,20,6.585502351,0,1,0.082214827,0.011830745,0.1,1,7.965920307,0.437668974,0.997710934,0.121719465,0.069600586,1,9.916099061,0.196007574,0.298480085,0.332242589,0.423077402,0,0.605874384,1,0.287735356,1,0.514044497,0.731270628,1,0.92077642,1.073792992,3.389414342,1.246913024,1,8.012675008,0.747938079
0.661055653,1,0.632174422,0.999705838,1,0.835123453,0.095336492,0.066272973,0.339304742,0.454321099,0.1,0.004898295,0.041818902,0.1,0.619178719,0.863512839,0.454859278,0.995867581,0.400508691,0.057024773,0.030009529,0.885363201,0.162458953,0.464887699,0.213756206,0.995560666,0.147182511,0.691591941,0.224613246,0.316004276,0.898379931,0,0.571051957,0.260870421,0.2,0.219796572,0,3.150979968,5.584283625,1,0.449249614,0.002639596,0.098058309,0.997026396,11.82485853,0.001,0.994871356,0.273030148,0.098262231,0.96175076,0.552322704,0.118376759,0.130627891,0,0.368966167,0.383974305,0.494220273,0.329494422,0.78818659,0.3071317,0.945782167,0.331904625,0.439738902,0,1.389524766,7.861680767,1.003877541,1,6.47034899,0.228871641
1,1,0.117212807,0.996170092,0.186183216,0.90603318,0.305063751,0.052860077,0.114970909,0.524971832,0.069031785,0.04697501,0.097667611,0.024214372,0.808459976,0.76211114,0.349112859,3.31E-05,1,0.715117745,0.2413117,0.577864533,0.049180561,0.274085991,0.64797156,0.05412898,0.577562804,0.992007668,0.733098671,0.343652213,0.546688027,0.166009868,0.366683845,0.366399723,0.073751038,0.129163624,7.217218474,16.48300449,7.359635809,1,0.001,0.029246797,0.097199341,1,6.117788287,1,0.927988921,0.17931771,9.87E-04,0.99001489,4.352576325,0.188564856,0.193190636,0.569229208,0.620414669,0.369110973,0.949874969,0.967766042,0.506952432,0.741834763,0.368631937,0,0.826783911,0.429580844,6.502423972,9.039155931,1.003309281,1,8.582244244,0.309313307
